Tom S.,4.0 star rating,04/11/21, Terrific product but $$$$ ," I noticed an immediate boost in energy and alertness once I started AG. I also realized improved gut health and related functions. The flavor is among the best out there. My only complaint is the cost. By the time I ordered and paid for shipping it was nearly double what comparable super green powders sell for. If money is no object - buy AG. Unfo...Read MoreRead more about review stating Terrific product but $$$$rtunately, after Covid it became so for me. Otherwise, I’d give it 5-stars and still be using it.  Stay well. Read LessRead less about review stating Terrific product but $$$$"
Cory F.,5.0 star rating,04/11/21, Love the greens! , Love the greens! 
Jeff N.,4.0 star rating,04/11/21, Great product. Delayed monthly shipping ," I subscribed to the monthly plan. I have enjoyed my first month, but now I am out because 2nd month supply shipped when I was almost out and now I am on day 2 with no greens. I have a long run today too! "
Gregory W.,5.0 star rating,04/11/21, I live for my morning , I take my athletic greens every morning and literally look forward to it they taste amazing with water and mixed with anything else you can not even taste them 12/5 the best thing I’ve done for my health and super easy. 
Jasmine Y.,5.0 star rating,04/11/21, Great Experience but not Sustainable ," Excellent product, nothing else like it on the market. Unfortunately, it’s one of those things where if you have the money to afford the best for your health, the options are endless. But if you’re on a budget, you’re forced to negotiate ultimate health. I wish there was an option that was a more economical option. "
Kevin W.,5.0 star rating,04/11/21, Perfect way to start the , Perfect way to start the day.....good tasting greens and getting my fill of greens. 
Travis Y.,4.0 star rating,04/10/21," Great product, But..... "," Athletic Greens have changed my life in the most positive way possible! My energy, focus, and gut health are at all time highs. The only issue I have is the amount of time it takes for the item to ship from the warehouse to my doorstep. In today’s day and age of 2 day, next day, and in a lot of places same day shipping included in a membership pri...Read MoreRead more about review stating Great product, But.....ce, 6 days to receive an order is just plain unacceptable. If Athletic Greens can speed up shipping, this review would be a 5 star! Read LessRead less about review stating Great product, But....."
Jesus M.,5.0 star rating,04/10/21, Simply awesome , Ever since I started taking athletic greens it’s been a great experience after taking multi vitamins pills for so many years I was looking for something better and something that I can gain more from and this product has the answer ready to use just water and a scoops shake and boom done ready to enjoy I feel more energetic I even cut back on my c...Read MoreRead more about review stating Simply awesomeoffee intake that’s how great athletic greens makes me feel plus on your first order after you subscribe you get a Kit that has everything you’ll ever need to enjoy it. Highly recommend to everyone  5stars are well deserved I am forever a fan. Read LessRead less about review stating Simply awesome
Susan F.,4.0 star rating,04/10/21, Happy so far! , After about two weeks I noticed a shift in energy and clarity and both were very consistent. I love the taste and routine of having it every morning. My only complaint coming from Canada is it is very expensive with the exchange and shipping and takes a really long time one I confirm the order. I would also like to put other family members on this...Read MoreRead more about review stating Happy so far! and wish there was a family package/rate. Read LessRead less about review stating Happy so far!
Charles N.,5.0 star rating,04/10/21, Helping To Keep Me Healthy ," I have been a school teacher for the last 5 years. The first 3 years of my career had me down and out with colds and other sicknesses 5-8 times a school year. I started Athletic Greens 2 years ago, and I have sick about 1-2 times per year. This was all pre-covid, but Athletic Greens definitely helps me feel more able to face illness and prevent di...Read MoreRead more about review stating Helping To Keep Me Healthysease. When I feel a cold sneaking up, I take a double dose for a couple of days and the illness usually fades away. Love this stuff!! Read LessRead less about review stating Helping To Keep Me Healthy"
Tracy S.,3.0 star rating,04/10/21, why does it taste so sweet? ," Over the years I have tried several brands of food-sourced ""green powders"", I don't notice the difference with any of them, nothing different about Athletic Greens in that regard. I like that the product aims to ensure there is a cross section of vitamins/minerals/enzymes just in case I am not getting enough in my diet. I am not sure why the compa...Read MoreRead more about review stating why does it taste so sweet?ny adds stevia and why they wanted a formula that is so sweet, based on the other ingredients the sweetness was a surprise. Just because stevia is natural doesn't mean it is good for you or even neutral - adding in this type of sweetener means the company is more concerned with getting a sweet taste than your health, would be curious to try this product without the added sweetener. Read LessRead less about review stating why does it taste so sweet?"
Meagan,5.0 star rating,04/10/21, We love Athletic Greens! ," This has been such a lifesaver for my husband and I! We work hard to provide balanced diets and clean supplements for our daughters but were not taking great care of ourselves. After several months of terrible breakouts on my face and low, low energy in the afternoons/evenings, I knew that I needed to make a change. Since taking Athletic Greens, m...Read MoreRead more about review stating We love Athletic Greens!y skin is clearer, my gut health has improved, and the greens definitely gives me a zip of energy either as a coffee replacement in the morning or an afternoon pick me up on a rough day. And I actually really like the taste, especially when mixed with cold water right out of the fridge. This product is a little bit of a splurge for our family's budget so my husband and I share a bag and obviously do not take it every day. But a few times a week, I look forward to my Athletic Greens! (And for those questioning the price of this product, it would cost a small fortune to purchase EACH of the different supplements included in this powder INDIVIDUALLY! So to my husband and I, it is worth the price tag!) Read LessRead less about review stating We love Athletic Greens!"
Jacobus R.,5.0 star rating,04/10/21, Wow ," You really expect it to taste like grass, BUT I was very surprised at how good it tastes. Great product with top notch ingredients! "
Eric F.,4.0 star rating,04/10/21," Good, but expensive ", I've taken Athletic Greens everyday for 3 months and have enjoyed the routine and some of the health benefits. It is an expensive supplement however. At nearly $100/month I don't think I can continue unfortunately. 
George D.,5.0 star rating,04/10/21, Making a Difference , I am enjoying the process and feel more energetic. 
