Dylan T.,3.0 star rating,07/11/21, A few gaps , Delivery timeliness and food quality are very good. At least compared to other food delivery services I’v tried. Packaging is ECO friendly and well done.  not figure out how change my selections. I could figure out how to clear things and start from scratch.  
Donna H.,5.0 star rating,07/11/21," Brilliant, love it! ", I can't live without my Athletic Greens drink in the morning!!!! 
Terese P.,5.0 star rating,07/11/21, Superb!! ," Athletic greens has exceeded my expectations. I have come off some medications, seen immediate difference in energy and clarity. It has propelled me to make better choices and I’ve lost a few pounds!! "
Kimberly E.,5.0 star rating,07/11/21, On time delivery. , On time delivery. 
Ian B.,5.0 star rating,07/10/21, Best choice I could have made for my health ," I'm loving Athletic Greens. I've been using them for two months now and have definitely noticed a subtle difference in how I feel. I have more energy every day, and drinking them first thing in the morning has absolutely benefited my gut health. Also, if you happen to have one too many drinks the night before, they settle everything down in the morning. I'm also able to delay my first meal of the day because the greens provide so many nutrients I find I don't have to eat first thing in the morning anymore. It's also just really great to know that no matter what my diet happens to be on any given day, I'm at least getting a very powerful baseline of nutrients in my system consistently. I can't recommend them enough! "
Buist H.,5.0 star rating,07/10/21, It’s been great I can , It’s been great I can tell the difference hi I gave your five the package to a friend and she loved it and is going to order AG 
Alex H.,2.0 star rating,07/10/21, Not great , Far too expensive. No significant difference in how I feel over taking a standard multivitamin. Taking as directed by mixing into cold water does not taste good. The water gets a gross foam on top and is unpleasantly gritty. 
Carol K.,5.0 star rating,07/10/21, Tastes great and I feel , Tastes great and I feel great. 
Tracy B.,5.0 star rating,07/10/21, athletic greens , I love this product. I drink it every morning. I was surprised by how good it tastes. I recommend it. A delicious way to get my greens. 
Tomalynne S.,5.0 star rating,07/10/21, Healthy , I really feel healthy when I take Athletic Greens. They are also very tasty. 
Teresa M.,5.0 star rating,07/10/21, A surge of energy , That is the most amazing part of greens no caffeine jitters because you need more energy these greens give it in a healthy way. My nails have never in 67 years grown so fast and looked so good! So many products claim delivery this is the first one I’ve taken that truly is giving me results. My only complaint is I wish I had started them earlier! 
Scott M.,5.0 star rating,07/10/21, Great for summer and hangovers. , I work in the sun all day. Athletic greens are a great way to get some healthy stuff in your guts when you don’t feel like eating. You have to keep it cold tho. 
Marilyn H.,3.0 star rating,07/10/21, Too strong. ," I love that AthleticGreens is widely inclusive. I’ve always reacted to supplements and been confused about which ones my body uses. AthleticGreens certainly has many ingredients that my body needs. To date, after about 4 weeks, I can tolerate 1/2 teaspoon daily. I’ll be interested to see if this dose can increase over time. Or, will my GI start to reject even this low dose. Vertigo and unstable stance/walking are the main reaction I notice. Unsettling and disappointing. I remain hopeful that a happy balance can be found. "
Brian C.,5.0 star rating,07/10/21, Invigorating! , Perfect wake up call and way to start the day. Simply makes me feel good. 
Stan C.,5.0 star rating,07/10/21, Great Energy Boost ," Great product, great results, long time customer. Keeps me going. "
Jade S.,5.0 star rating,07/10/21, Love my daily greens! , My hubby and I really love our Athletic Greens. We drink it first thing in the morning. I feel more energized. :) 
Kent T.,3.0 star rating,07/10/21, Good not great , It’s really sad that I can’t get this product to a similar price as comparable products as there are many. The only thing separating is taste. The unbelievable social media hype is what really drives the demand for this product. While I do like this product I will easily jump when a competitor finally wises up and matches taste. In the meantime the owners and their supporters will rake in the cash. 
Jesse G.,5.0 star rating,07/10/21, Great start to every day , Great start to every day 
Gregg B.,5.0 star rating,07/10/21, Great Stuff , Great Stuff 
Cameron C.,5.0 star rating,07/10/21, Best greens ever , Best greens ever 
Linda H.,5.0 star rating,07/10/21, Love Athletic Greens , Our son-in-law and daughter turned us on to Athletic Greens. We love it. Both of us have a noticed a huge increase in our energy. 
Denise R.,5.0 star rating,07/10/21, Surprisingly tastes good , Surprisingly tastes good 
Thomas D.,4.0 star rating,07/10/21, Love the product but not , Love the product but not the price 
Kelli B.,5.0 star rating,07/10/21, A great way to start , A great way to start my day! 
David M.,3.0 star rating,07/10/21, Not for me , Don’t love the taste. Don’t feel any difference. 
Kris D.,4.0 star rating,07/10/21, Good product , Love the ease of using athletic greens. Feels good to take something you know is good for you but haven't noticed much difference in general well being or health since taking for three months 
Israel J.,4.0 star rating,07/10/21, Profesional and Polite , I appreciate that they were polite and professional. 
John J.,2.0 star rating,07/10/21, What are these even for , Not sure why I am still subscribed. Oh well. I feel dumb for even signing up 
Jennifer H.,5.0 star rating,07/10/21, Good Stuff! , Good Stuff! 
Christopher H.,4.0 star rating,07/09/21, Great so far , Still dialing in everything but as a base collection of goodness it’s doing it’s thang 
Monica A.,5.0 star rating,07/09/21, Feeling healthy and happy with AG! , I love starting my day with AG. It feels great knowing that the first thing I do in the morning is set my body and mind in a positive direction. My husband and kids use it now too. We are sending our college student off to the dorms with his own subscription. 
Julia B.,5.0 star rating,07/09/21, Great Taste ," I like Athletic Greens because it tastes really good, it has ingredients I need and pay a lot more for individually and it's easy. "
Lisa N.,5.0 star rating,07/09/21, Great Product , This powder taste pretty good. It has many great ingredients and shipping is always on time. 
Amanda,5.0 star rating,07/09/21, Regular ... but in a good way! ," I've waited about 6 months to write this review, to be completely certain of the change AG's has made for me. I had been on medication for chronic constipation for several years and as a young 50 something year old energetic woman this was not great. Within 3 days of starting AG's I had stopped all medication and now apply a word to myself that I never thought I would ... I'm REGULAR. Other reviews cover energy, clarity, nutrition. But I wanted to add this to the mix. "
